year,date,tournament_id,tournament_name,match_name,stage,home_team,away_team,home_team_code,away_team_code,home_goals,away_goals,score,result,home_team_win,away_team_win,draw,extra_time,penalty_shootout,score_penalties,stadium,stadium_id,stadium_name,city,host_country,host_team,attendance,match_time,referee,notes
1986,1986-06-02,WC-1986,1986 FIFA World Cup,Morocco v Poland,Group stage,Morocco,Poland,MAR,POL,0,0,0-0,draw,0,0,yes,no,no,0-0,Estadio Universitario,S-102,Estadio Universitario,Monterrey,Mexico,0.0,19900,16:00,Jose Luis Martinez Bazan,
1986,1986-06-02,WC-1986,1986 FIFA World Cup,Soviet Union v Hungary,Group stage,Russia,Hungary,SUN,HUN,6,0,6-0,home team win,1,0,no,no,no,0-0,Estadio Sergio León Chavez,S-097,Estadio Sergio León Chavez,Irapuato,Mexico,0.0,16500,12:00,Luigi Agnolin,
1986,1986-06-03,WC-1986,1986 FIFA World Cup,Algeria v Northern Ireland,Group stage,Algeria,Northern Ireland,DZA,NIR,1,1,1-1,draw,0,0,yes,no,no,0-0,Estadio Tres de Marzo,S-096,Estadio Tres de Marzo,Guadalajara,Mexico,0.0,22000,12:00,Valeri Butenko,
1986,1986-06-03,WC-1986,1986 FIFA World Cup,Portugal v England,Group stage,Portugal,England,PRT,ENG,1,0,1-0,home team win,1,0,no,no,no,0-0,Estadio Tecnológico,S-101,Estadio Tecnológico,Monterrey,Mexico,0.0,23000,16:00,Volker Roth,
1986,1986-06-04,WC-1986,1986 FIFA World Cup,Paraguay v Iraq,Group stage,Paraguay,Iraq,PRY,IRQ,1,0,1-0,home team win,1,0,no,no,no,0-0,La Bombonera,S-106,La Bombonera,Toluca,Mexico,0.0,24000,12:00,Edwin Picon-Ackong,
1986,1986-06-04,WC-1986,1986 FIFA World Cup,Scotland v Denmark,Group stage,Scotland,Denmark,SCO,DNK,0,1,0-1,away team win,0,1,no,no,no,0-0,Estadio Neza 86,S-103,Estadio Neza 86,Nezahualcóyotl,Mexico,0.0,18000,16:00,Lajos Nemeth,
1986,1986-06-05,WC-1986,1986 FIFA World Cup,France v Soviet Union,Group stage,France,Russia,FRA,SUN,1,1,1-1,draw,0,0,yes,no,no,0-0,Estadio Nou Camp,S-098,Estadio Nou Camp,León,Mexico,0.0,36540,12:00,Romualdo Arppi Filho,
1986,1986-06-05,WC-1986,1986 FIFA World Cup,Italy v Argentina,Group stage,Italy,Argentina,ITA,ARG,1,1,1-1,draw,0,0,yes,no,no,0-0,Estadio Cuauhtémoc,S-104,Estadio Cuauhtémoc,Puebla,Mexico,0.0,32000,12:00,Jan Keizer,
1986,1986-06-05,WC-1986,1986 FIFA World Cup,South Korea v Bulgaria,Group stage,South Korea,Bulgaria,KOR,BGR,1,1,1-1,draw,0,0,yes,no,no,0-0,Estadio Olímpico Universitario,S-100,Estadio Olímpico Universitario,Mexico City,Mexico,0.0,45000,16:00,Fallaj Khuzam Al Shanar,
1986,1986-06-06,WC-1986,1986 FIFA World Cup,Brazil v Algeria,Group stage,Brazil,Algeria,BRA,DZA,1,0,1-0,home team win,1,0,no,no,no,0-0,Estadio Jalisco,S-095,Estadio Jalisco,Guadalajara,Mexico,0.0,48000,12:00,Romulo Mendez Molina,
1986,1986-06-06,WC-1986,1986 FIFA World Cup,England v Morocco,Group stage,England,Morocco,ENG,MAR,0,0,0-0,draw,0,0,yes,no,no,0-0,Estadio Tecnológico,S-101,Estadio Tecnológico,Monterrey,Mexico,0.0,20200,16:00,Gabriel Gonzalez Roa,
1986,1986-06-06,WC-1986,1986 FIFA World Cup,Hungary v Canada,Group stage,Hungary,Canada,HUN,CAN,2,0,2-0,home team win,1,0,no,no,no,0-0,Estadio Sergio León Chavez,S-097,Estadio Sergio León Chavez,Irapuato,Mexico,0.0,13800,12:00,Jamal Al Sharif,
1986,1986-06-07,WC-1986,1986 FIFA World Cup,Mexico v Paraguay,Group stage,Mexico,Paraguay,MEX,PRY,1,1,1-1,draw,0,0,yes,no,no,0-0,Estadio Azteca,S-099,Estadio Azteca,Mexico City,Mexico,1.0,114600,12:00,George Courtney,
1986,1986-06-07,WC-1986,1986 FIFA World Cup,Northern Ireland v Spain,Group stage,Northern Ireland,Spain,NIR,ESP,1,2,1-2,away team win,0,1,no,no,no,0-0,Estadio Tres de Marzo,S-096,Estadio Tres de Marzo,Guadalajara,Mexico,0.0,28000,12:00,Horst Brummeier,
1986,1986-06-07,WC-1986,1986 FIFA World Cup,Poland v Portugal,Group stage,Poland,Portugal,POL,PRT,1,0,1-0,home team win,1,0,no,no,no,0-0,Estadio Universitario,S-102,Estadio Universitario,Monterrey,Mexico,0.0,19915,16:00,Ali Bennaceur,
1986,1986-06-08,WC-1986,1986 FIFA World Cup,Denmark v Uruguay,Group stage,Denmark,Uruguay,DNK,URY,6,1,6-1,home team win,1,0,no,no,no,0-0,Estadio Neza 86,S-103,Estadio Neza 86,Nezahualcóyotl,Mexico,0.0,26500,16:00,Antonio Marquez Ramirez,
1986,1986-06-08,WC-1986,1986 FIFA World Cup,Iraq v Belgium,Group stage,Iraq,Belgium,IRQ,BEL,1,2,1-2,away team win,0,1,no,no,no,0-0,La Bombonera,S-106,La Bombonera,Toluca,Mexico,0.0,20000,12:00,Jesus Diaz Palacio,
1986,1986-06-09,WC-1986,1986 FIFA World Cup,Hungary v France,Group stage,Hungary,France,HUN,FRA,0,3,0-3,away team win,0,1,no,no,no,0-0,Estadio Nou Camp,S-098,Estadio Nou Camp,León,Mexico,0.0,31420,12:00,Carlos Alberto Silva Valente,
1986,1986-06-09,WC-1986,1986 FIFA World Cup,Soviet Union v Canada,Group stage,Russia,Canada,SUN,CAN,2,0,2-0,home team win,1,0,no,no,no,0-0,Estadio Sergio León Chavez,S-097,Estadio Sergio León Chavez,Irapuato,Mexico,0.0,14200,12:00,Idrissa Traore,
1986,1986-06-10,WC-1986,1986 FIFA World Cup,Argentina v Bulgaria,Group stage,Argentina,Bulgaria,ARG,BGR,2,0,2-0,home team win,1,0,no,no,no,0-0,Estadio Olímpico Universitario,S-100,Estadio Olímpico Universitario,Mexico City,Mexico,0.0,65000,12:00,Berny Ulloa Morera,
1986,1986-06-10,WC-1986,1986 FIFA World Cup,South Korea v Italy,Group stage,South Korea,Italy,KOR,ITA,2,3,2-3,away team win,0,1,no,no,no,0-0,Estadio Cuauhtémoc,S-104,Estadio Cuauhtémoc,Puebla,Mexico,0.0,20000,12:00,David Socha,
1986,1986-06-11,WC-1986,1986 FIFA World Cup,England v Poland,Group stage,England,Poland,ENG,POL,3,0,3-0,home team win,1,0,no,no,no,0-0,Estadio Universitario,S-102,Estadio Universitario,Monterrey,Mexico,0.0,22700,16:00,Andre Daina,
1986,1986-06-11,WC-1986,1986 FIFA World Cup,Paraguay v Belgium,Group stage,Paraguay,Belgium,PRY,BEL,2,2,2-2,draw,0,0,yes,no,no,0-0,La Bombonera,S-106,La Bombonera,Toluca,Mexico,0.0,16000,12:00,Bogdan Dotchev,
1986,1986-06-11,WC-1986,1986 FIFA World Cup,Portugal v Morocco,Group stage,Portugal,Morocco,PRT,MAR,1,3,1-3,away team win,0,1,no,no,no,0-0,Estadio Tres de Marzo,S-096,Estadio Tres de Marzo,Guadalajara,Mexico,0.0,28000,16:00,Alan Snoddy,
1986,1986-06-12,WC-1986,1986 FIFA World Cup,Algeria v Spain,Group stage,Algeria,Spain,DZA,ESP,0,3,0-3,away team win,0,1,no,no,no,0-0,Estadio Tecnológico,S-101,Estadio Tecnológico,Monterrey,Mexico,0.0,23980,12:00,Shizuo Takada,
1986,1986-06-12,WC-1986,1986 FIFA World Cup,Northern Ireland v Brazil,Group stage,Northern Ireland,Brazil,NIR,BRA,0,3,0-3,away team win,0,1,no,no,no,0-0,Estadio Jalisco,S-095,Estadio Jalisco,Guadalajara,Mexico,0.0,51000,12:00,Siegfried Kirschen,
1986,1986-06-13,WC-1986,1986 FIFA World Cup,Scotland v Uruguay,Group stage,Scotland,Uruguay,SCO,URY,0,0,0-0,draw,0,0,yes,no,no,0-0,Estadio Neza 86,S-103,Estadio Neza 86,Nezahualcóyotl,Mexico,0.0,20000,12:00,Joel Quiniou,
1986,1986-06-15,WC-1986,1986 FIFA World Cup,Mexico v Bulgaria,Round of 16,Mexico,Bulgaria,MEX,BGR,2,0,2-0,home team win,1,0,no,no,no,0-0,Estadio Azteca,S-099,Estadio Azteca,Mexico City,Mexico,1.0,114580,12:00,Romualdo Arppi Filho,
1986,1986-06-15,WC-1986,1986 FIFA World Cup,Soviet Union v Belgium,Round of 16,Russia,Belgium,SUN,BEL,3,4,3-4,away team win,0,1,no,yes,no,0-0,Estadio Nou Camp,S-098,Estadio Nou Camp,León,Mexico,0.0,32277,16:00,Erik Fredriksson,Required Extra Time
1986,1986-06-16,WC-1986,1986 FIFA World Cup,Argentina v Uruguay,Round of 16,Argentina,Uruguay,ARG,URY,1,0,1-0,home team win,1,0,no,no,no,0-0,Estadio Cuauhtémoc,S-104,Estadio Cuauhtémoc,Puebla,Mexico,0.0,26000,16:00,Luigi Agnolin,
1986,1986-06-16,WC-1986,1986 FIFA World Cup,Brazil v Poland,Round of 16,Brazil,Poland,BRA,POL,4,0,4-0,home team win,1,0,no,no,no,0-0,Estadio Jalisco,S-095,Estadio Jalisco,Guadalajara,Mexico,0.0,45000,12:00,Volker Roth,
1986,1986-06-17,WC-1986,1986 FIFA World Cup,Italy v France,Round of 16,Italy,France,ITA,FRA,0,2,0-2,away team win,0,1,no,no,no,0-0,Estadio Olímpico Universitario,S-100,Estadio Olímpico Universitario,Mexico City,Mexico,0.0,70000,12:00,Carlos Esposito,
1986,1986-06-18,WC-1986,1986 FIFA World Cup,Denmark v Spain,Round of 16,Denmark,Spain,DNK,ESP,1,5,1-5,away team win,0,1,no,no,no,0-0,Estadio La Corregidora,S-105,Estadio La Corregidora,Querétaro,Mexico,0.0,38500,16:00,Jan Keizer,
1986,1986-06-18,WC-1986,1986 FIFA World Cup,England v Paraguay,Round of 16,England,Paraguay,ENG,PRY,3,0,3-0,home team win,1,0,no,no,no,0-0,Estadio Azteca,S-099,Estadio Azteca,Mexico City,Mexico,0.0,98728,12:00,Jamal Al Sharif,
1986,1986-06-21,WC-1986,1986 FIFA World Cup,Brazil v France,Quarter-finals,Brazil,France,BRA,FRA,1,1,1-1,away team win,0,1,no,yes,yes,3-4,Estadio Jalisco,S-095,Estadio Jalisco,Guadalajara,Mexico,0.0,65000,12:00,Ioan Igna,France won on penalty kicks following extra time
1986,1986-06-22,WC-1986,1986 FIFA World Cup,Argentina v England,Quarter-finals,Argentina,England,ARG,ENG,2,1,2-1,home team win,1,0,no,no,no,0-0,Estadio Azteca,S-099,Estadio Azteca,Mexico City,Mexico,0.0,114580,12:00,Ali Bennaceur,
1986,1986-06-22,WC-1986,1986 FIFA World Cup,Spain v Belgium,Quarter-finals,Spain,Belgium,ESP,BEL,1,1,1-1,away team win,0,1,no,yes,yes,4-5,Estadio Cuauhtémoc,S-104,Estadio Cuauhtémoc,Puebla,Mexico,0.0,45000,16:00,Siegfried Kirschen,Belgium won on penalty kicks following extra time
1986,1986-06-25,WC-1986,1986 FIFA World Cup,Argentina v Belgium,Semi-finals,Argentina,Belgium,ARG,BEL,2,0,2-0,home team win,1,0,no,no,no,0-0,Estadio Azteca,S-099,Estadio Azteca,Mexico City,Mexico,0.0,114500,16:00,Antonio Marquez Ramirez,
1990,1990-06-08,WC-1990,1990 FIFA World Cup,Argentina v Cameroon,Group stage,Argentina,Cameroon,ARG,CMR,0,1,0-1,away team win,0,1,no,no,no,0-0,San Siro,S-074,San Siro,Milan,Italy,0.0,73780,18:00,Michel Vautrot,
1990,1990-06-09,WC-1990,1990 FIFA World Cup,Italy v Austria,Group stage,Italy,Austria,ITA,AUT,1,0,1-0,home team win,1,0,no,no,no,0-0,Stadio Olimpico,S-079,Stadio Olimpico,Rome,Italy,1.0,73303,21:00,Jose Ramiz Wright,
1990,1990-06-09,WC-1990,1990 FIFA World Cup,Soviet Union v Romania,Group stage,Russia,Romania,SUN,ROU,0,2,0-2,away team win,0,1,no,no,no,0-0,Stadio San Nicola,S-068,Stadio San Nicola,Bari,Italy,0.0,42907,17:00,Juan Cardellino De San Vicente,
1990,1990-06-09,WC-1990,1990 FIFA World Cup,United Arab Emirates v Colombia,Group stage,United Arab Emirates,Colombia,ARE,COL,0,2,0-2,away team win,0,1,no,no,no,0-0,Stadio Renato Dall'Ara,S-069,Stadio Renato Dall'Ara,Bologna,Italy,0.0,30791,17:00,George Courtney,
1990,1990-06-10,WC-1990,1990 FIFA World Cup,Brazil v Sweden,Group stage,Brazil,Sweden,BRA,SWE,2,1,2-1,home team win,1,0,no,no,no,0-0,Stadio delle Alpi,S-082,Stadio delle Alpi,Turin,Italy,0.0,62628,21:00,Tullio Lanese,
1990,1990-06-10,WC-1990,1990 FIFA World Cup,United States v Czechoslovakia,Group stage,United States,Czechoslovakia,USA,CSK,1,5,1-5,away team win,0,1,no,no,no,0-0,Stadio Comunale,S-071,Stadio Comunale,Florence,Italy,0.0,33266,17:00,Kurt Roethlisberger,
1990,1990-06-11,WC-1990,1990 FIFA World Cup,Costa Rica v Scotland,Group stage,Costa Rica,Scotland,CRI,SCO,1,0,1-0,home team win,1,0,no,no,no,0-0,Stadio Luigi Ferraris,S-073,Stadio Luigi Ferraris,Genoa,Italy,0.0,30867,17:00,Juan Loustau,
1990,1990-06-11,WC-1990,1990 FIFA World Cup,England v Republic of Ireland,Group stage,England,Republic of Ireland,ENG,IRL,1,1,1-1,draw,0,0,yes,no,no,0-0,Stadio Sant'Elia,S-070,Stadio Sant'Elia,Cagliari,Italy,0.0,35238,21:00,Aron Schmidhuber,
1990,1990-06-12,WC-1990,1990 FIFA World Cup,Belgium v South Korea,Group stage,Belgium,South Korea,BEL,KOR,2,0,2-0,home team win,1,0,no,no,no,0-0,Stadio Marc'Antonio Bentegodi,S-084,Stadio Marc'Antonio Bentegodi,Verona,Italy,0.0,32790,17:00,Vincent Mauro,
1990,1990-06-12,WC-1990,1990 FIFA World Cup,Netherlands v Egypt,Group stage,Netherlands,Egypt,NLD,EGY,1,1,1-1,draw,0,0,yes,no,no,0-0,Stadio La Favorita,S-077,Stadio La Favorita,Palermo,Italy,0.0,33288,21:00,Emilio Soriano Aladren,
1990,1990-06-13,WC-1990,1990 FIFA World Cup,Argentina v Soviet Union,Group stage,Argentina,Russia,ARG,SUN,2,0,2-0,home team win,1,0,no,no,no,0-0,Stadio San Paolo,S-076,Stadio San Paolo,Naples,Italy,0.0,55759,21:00,Erik Fredriksson,
1990,1990-06-13,WC-1990,1990 FIFA World Cup,Uruguay v Spain,Group stage,Uruguay,Spain,URY,ESP,0,0,0-0,draw,0,0,yes,no,no,0-0,Stadio Friuli,S-083,Stadio Friuli,Udine,Italy,0.0,35713,17:00,Helmut Kohl,
1990,1990-06-14,WC-1990,1990 FIFA World Cup,Cameroon v Romania,Group stage,Cameroon,Romania,CMR,ROU,2,1,2-1,home team win,1,0,no,no,no,0-0,Stadio San Nicola,S-068,Stadio San Nicola,Bari,Italy,0.0,38687,17:00,Hernan Silva Arce,
1990,1990-06-14,WC-1990,1990 FIFA World Cup,Italy v United States,Group stage,Italy,United States,ITA,USA,1,0,1-0,home team win,1,0,no,no,no,0-0,Stadio Olimpico,S-079,Stadio Olimpico,Rome,Italy,1.0,73423,21:00,Edgardo Codesal Mendez,
1990,1990-06-14,WC-1990,1990 FIFA World Cup,Yugoslavia v Colombia,Group stage,Yugoslavia,Colombia,YUG,COL,1,0,1-0,home team win,1,0,no,no,no,0-0,Stadio Renato Dall'Ara,S-069,Stadio Renato Dall'Ara,Bologna,Italy,0.0,32257,17:00,Luigi Agnolin,
1990,1990-06-15,WC-1990,1990 FIFA World Cup,Austria v Czechoslovakia,Group stage,Austria,Czechoslovakia,AUT,CSK,0,1,0-1,away team win,0,1,no,no,no,0-0,Stadio Comunale,S-071,Stadio Comunale,Florence,Italy,0.0,38962,17:00,George Smith,
1990,1990-06-16,WC-1990,1990 FIFA World Cup,Brazil v Costa Rica,Group stage,Brazil,Costa Rica,BRA,CRI,1,0,1-0,home team win,1,0,no,no,no,0-0,Stadio delle Alpi,S-082,Stadio delle Alpi,Turin,Italy,0.0,58007,17:00,Neji Jouini,
1990,1990-06-16,WC-1990,1990 FIFA World Cup,England v Netherlands,Group stage,England,Netherlands,ENG,NLD,0,0,0-0,draw,0,0,yes,no,no,0-0,Stadio Sant'Elia,S-070,Stadio Sant'Elia,Cagliari,Italy,0.0,35267,21:00,Zoran Petrovic,
1990,1990-06-16,WC-1990,1990 FIFA World Cup,Sweden v Scotland,Group stage,Sweden,Scotland,SWE,SCO,1,2,1-2,away team win,0,1,no,no,no,0-0,Stadio Luigi Ferraris,S-073,Stadio Luigi Ferraris,Genoa,Italy,0.0,31823,21:00,Carlos Maciel,
1990,1990-06-17,WC-1990,1990 FIFA World Cup,Belgium v Uruguay,Group stage,Belgium,Uruguay,BEL,URY,3,1,3-1,home team win,1,0,no,no,no,0-0,Stadio Marc'Antonio Bentegodi,S-084,Stadio Marc'Antonio Bentegodi,Verona,Italy,0.0,33759,21:00,Siegfried Kirschen,
1990,1990-06-17,WC-1990,1990 FIFA World Cup,Republic of Ireland v Egypt,Group stage,Republic of Ireland,Egypt,IRL,EGY,0,0,0-0,draw,0,0,yes,no,no,0-0,Stadio La Favorita,S-077,Stadio La Favorita,Palermo,Italy,0.0,33288,17:00,Marcel Van Langenhove,
1990,1990-06-17,WC-1990,1990 FIFA World Cup,South Korea v Spain,Group stage,South Korea,Spain,KOR,ESP,1,3,1-3,away team win,0,1,no,no,no,0-0,Stadio Friuli,S-083,Stadio Friuli,Udine,Italy,0.0,32733,21:00,Elias V. Jacome Guerrero,
1990,1990-06-18,WC-1990,1990 FIFA World Cup,Argentina v Romania,Group stage,Argentina,Romania,ARG,ROU,1,1,1-1,draw,0,0,yes,no,no,0-0,Stadio San Paolo,S-076,Stadio San Paolo,Naples,Italy,0.0,52733,21:00,Carlos Alberto Silva Valente,
1990,1990-06-18,WC-1990,1990 FIFA World Cup,Cameroon v Soviet Union,Group stage,Cameroon,Russia,CMR,SUN,0,4,0-4,away team win,0,1,no,no,no,0-0,Stadio San Nicola,S-068,Stadio San Nicola,Bari,Italy,0.0,37307,21:00,Jose Ramiz Wright,
1990,1990-06-19,WC-1990,1990 FIFA World Cup,Austria v United States,Group stage,Austria,United States,AUT,USA,2,1,2-1,home team win,1,0,no,no,no,0-0,Stadio Comunale,S-071,Stadio Comunale,Florence,Italy,0.0,34857,21:00,Jamal Al Sharif,
1990,1990-06-19,WC-1990,1990 FIFA World Cup,Italy v Czechoslovakia,Group stage,Italy,Czechoslovakia,ITA,CSK,2,0,2-0,home team win,1,0,no,no,no,0-0,Stadio Olimpico,S-079,Stadio Olimpico,Rome,Italy,1.0,73303,21:00,Joel Quiniou,
1990,1990-06-19,WC-1990,1990 FIFA World Cup,Yugoslavia v United Arab Emirates,Group stage,Yugoslavia,United Arab Emirates,YUG,ARE,4,1,4-1,home team win,1,0,no,no,no,0-0,Stadio Renato Dall'Ara,S-069,Stadio Renato Dall'Ara,Bologna,Italy,0.0,27833,17:00,Shizuo Takada,
1990,1990-06-20,WC-1990,1990 FIFA World Cup,Brazil v Scotland,Group stage,Brazil,Scotland,BRA,SCO,1,0,1-0,home team win,1,0,no,no,no,0-0,Stadio delle Alpi,S-082,Stadio delle Alpi,Turin,Italy,0.0,62502,21:00,Helmut Kohl,
1990,1990-06-20,WC-1990,1990 FIFA World Cup,Sweden v Costa Rica,Group stage,Sweden,Costa Rica,SWE,CRI,1,2,1-2,away team win,0,1,no,no,no,0-0,Stadio Luigi Ferraris,S-073,Stadio Luigi Ferraris,Genoa,Italy,0.0,30223,21:00,Zoran Petrovic,
1990,1990-06-21,WC-1990,1990 FIFA World Cup,Belgium v Spain,Group stage,Belgium,Spain,BEL,ESP,1,2,1-2,away team win,0,1,no,no,no,0-0,Stadio Marc'Antonio Bentegodi,S-084,Stadio Marc'Antonio Bentegodi,Verona,Italy,0.0,35950,17:00,Juan Loustau,
1990,1990-06-21,WC-1990,1990 FIFA World Cup,England v Egypt,Group stage,England,Egypt,ENG,EGY,1,0,1-0,home team win,1,0,no,no,no,0-0,Stadio Sant'Elia,S-070,Stadio Sant'Elia,Cagliari,Italy,0.0,34959,21:00,Kurt Roethlisberger,
1990,1990-06-21,WC-1990,1990 FIFA World Cup,Republic of Ireland v Netherlands,Group stage,Republic of Ireland,Netherlands,IRL,NLD,1,1,1-1,draw,0,0,yes,no,no,0-0,Stadio La Favorita,S-077,Stadio La Favorita,Palermo,Italy,0.0,33288,21:00,Michel Vautrot,
1990,1990-06-21,WC-1990,1990 FIFA World Cup,South Korea v Uruguay,Group stage,South Korea,Uruguay,KOR,URY,0,1,0-1,away team win,0,1,no,no,no,0-0,Stadio Friuli,S-083,Stadio Friuli,Udine,Italy,0.0,29039,17:00,Tullio Lanese,
1990,1990-06-23,WC-1990,1990 FIFA World Cup,Cameroon v Colombia,Round of 16,Cameroon,Colombia,CMR,COL,2,1,2-1,home team win,1,0,no,yes,no,0-0,Stadio San Paolo,S-076,Stadio San Paolo,Naples,Italy,0.0,50026,17:00,Tullio Lanese,Required Extra Time
1990,1990-06-23,WC-1990,1990 FIFA World Cup,Czechoslovakia v Costa Rica,Round of 16,Czechoslovakia,Costa Rica,CSK,CRI,4,1,4-1,home team win,1,0,no,no,no,0-0,Stadio San Nicola,S-068,Stadio San Nicola,Bari,Italy,0.0,47673,21:00,Siegfried Kirschen,
1990,1990-06-24,WC-1990,1990 FIFA World Cup,Brazil v Argentina,Round of 16,Brazil,Argentina,BRA,ARG,0,1,0-1,away team win,0,1,no,no,no,0-0,Stadio delle Alpi,S-082,Stadio delle Alpi,Turin,Italy,0.0,61381,17:00,Joel Quiniou,
1990,1990-06-25,WC-1990,1990 FIFA World Cup,Italy v Uruguay,Round of 16,Italy,Uruguay,ITA,URY,2,0,2-0,home team win,1,0,no,no,no,0-0,Stadio Olimpico,S-079,Stadio Olimpico,Rome,Italy,1.0,73303,21:00,George Courtney,
1990,1990-06-25,WC-1990,1990 FIFA World Cup,Republic of Ireland v Romania,Round of 16,Republic of Ireland,Romania,IRL,ROU,0,0,0-0,home team win,1,0,no,yes,yes,5-4,Stadio Luigi Ferraris,S-073,Stadio Luigi Ferraris,Genoa,Italy,0.0,31818,17:00,Jose Ramiz Wright,Rep. of Ireland won on penalty kicks following extra time
1990,1990-06-26,WC-1990,1990 FIFA World Cup,England v Belgium,Round of 16,England,Belgium,ENG,BEL,1,0,1-0,home team win,1,0,no,yes,no,0-0,Stadio Renato Dall'Ara,S-069,Stadio Renato Dall'Ara,Bologna,Italy,0.0,34520,21:00,Peter Mikkelsen,Required Extra Time
1990,1990-06-26,WC-1990,1990 FIFA World Cup,Spain v Yugoslavia,Round of 16,Spain,Yugoslavia,ESP,YUG,1,2,1-2,away team win,0,1,no,yes,no,0-0,Stadio Marc'Antonio Bentegodi,S-084,Stadio Marc'Antonio Bentegodi,Verona,Italy,0.0,35500,17:00,Aron Schmidhuber,Required Extra Time
1990,1990-07-07,WC-1990,1990 FIFA World Cup,Italy v England,Third place,Italy,England,ITA,ENG,2,1,2-1,home team win,1,0,no,no,no,0-0,Stadio San Nicola,S-068,Stadio San Nicola,Bari,Italy,1.0,51426,20:00,Joel Quiniou,
1994,1994-06-17,WC-1994,1994 FIFA World Cup,Germany v Bolivia,Group stage,Germany,Bolivia,DEU,BOL,1,0,1-0,home team win,1,0,no,no,no,0-0,Soldier Field,S-182,Soldier Field,Chicago,United States,0.0,63117,14:00,Arturo Brizio Carter,
1994,1994-06-17,WC-1994,1994 FIFA World Cup,Spain v South Korea,Group stage,Spain,South Korea,ESP,KOR,2,2,2-2,draw,0,0,yes,no,no,0-0,Cotton Bowl,S-183,Cotton Bowl,Dallas,United States,0.0,56247,18:30,Peter Mikkelsen,
1994,1994-06-18,WC-1994,1994 FIFA World Cup,Colombia v Romania,Group stage,Colombia,Romania,COL,ROU,1,3,1-3,away team win,0,1,no,no,no,0-0,Rose Bowl,S-187,Rose Bowl,Pasadena,United States,0.0,91856,16:30,Jamal Al Sharif,
1994,1994-06-18,WC-1994,1994 FIFA World Cup,Italy v Republic of Ireland,Group stage,Italy,Republic of Ireland,ITA,IRL,0,1,0-1,away team win,0,1,no,no,no,0-0,Giants Stadium,S-184,Giants Stadium,East Rutherford,United States,0.0,75338,16:00,Mario Van Der Ende,
1994,1994-06-18,WC-1994,1994 FIFA World Cup,United States v Switzerland,Group stage,United States,Switzerland,USA,CHE,1,1,1-1,draw,0,0,yes,no,no,0-0,Pontiac Silverdome,S-188,Pontiac Silverdome,Pontiac,United States,1.0,73425,11:30,Francisco Oscar Lamolina,
1994,1994-06-19,WC-1994,1994 FIFA World Cup,Belgium v Morocco,Group stage,Belgium,Morocco,BEL,MAR,1,0,1-0,home team win,1,0,no,no,no,0-0,Citrus Bowl,S-186,Citrus Bowl,Orlando,United States,0.0,61219,12:30,Jose Joaquin Torres Cadena,
1994,1994-06-19,WC-1994,1994 FIFA World Cup,Cameroon v Sweden,Group stage,Cameroon,Sweden,CMR,SWE,2,2,2-2,draw,0,0,yes,no,no,0-0,Rose Bowl,S-187,Rose Bowl,Pasadena,United States,0.0,93194,16:30,Alberto Tejada Noriega,
1994,1994-06-19,WC-1994,1994 FIFA World Cup,Norway v Mexico,Group stage,Norway,Mexico,NOR,MEX,1,0,1-0,home team win,1,0,no,no,no,0-0,RFK Stadium,S-190,RFK Stadium,"Washington, D.C.",United States,0.0,52395,16:00,Sandor Puhl,
1994,1994-06-20,WC-1994,1994 FIFA World Cup,Brazil v Russia,Group stage,Brazil,Russia,BRA,RUS,2,0,2-0,home team win,1,0,no,no,no,0-0,Stanford Stadium,S-189,Stanford Stadium,Stanford,United States,0.0,81061,13:00,An Yan Lim Kee Chong,
1994,1994-06-20,WC-1994,1994 FIFA World Cup,Netherlands v Saudi Arabia,Group stage,Netherlands,Saudi Arabia,NLD,SAU,2,1,2-1,home team win,1,0,no,no,no,0-0,RFK Stadium,S-190,RFK Stadium,"Washington, D.C.",United States,0.0,50535,19:30,Manuel Diaz Vega,
1994,1994-06-21,WC-1994,1994 FIFA World Cup,Argentina v Greece,Group stage,Argentina,Greece,ARG,GRC,4,0,4-0,home team win,1,0,no,no,no,0-0,Foxboro Stadium,S-185,Foxboro Stadium,Foxborough,United States,0.0,54456,12:30,Arturo Angeles,
1994,1994-06-21,WC-1994,1994 FIFA World Cup,Germany v Spain,Group stage,Germany,Spain,DEU,ESP,1,1,1-1,draw,0,0,yes,no,no,0-0,Soldier Field,S-182,Soldier Field,Chicago,United States,0.0,63113,15:00,Ernesto Filippi,
1994,1994-06-21,WC-1994,1994 FIFA World Cup,Nigeria v Bulgaria,Group stage,Nigeria,Bulgaria,NGA,BGR,3,0,3-0,home team win,1,0,no,no,no,0-0,Cotton Bowl,S-183,Cotton Bowl,Dallas,United States,0.0,44132,18:30,Rodrigo Badilla,
1994,1994-06-22,WC-1994,1994 FIFA World Cup,Romania v Switzerland,Group stage,Romania,Switzerland,ROU,CHE,1,4,1-4,away team win,0,1,no,no,no,0-0,Pontiac Silverdome,S-188,Pontiac Silverdome,Pontiac,United States,0.0,61428,16:00,Neji Jouini,
1994,1994-06-22,WC-1994,1994 FIFA World Cup,United States v Colombia,Group stage,United States,Colombia,USA,COL,2,1,2-1,home team win,1,0,no,no,no,0-0,Rose Bowl,S-187,Rose Bowl,Pasadena,United States,1.0,93869,16:30,Fabio Baldas,
